Run #1,Run #1,Run #2,Run #2,Run #3,Run #3,Run #4,Run #4,Run #5,Run #5,Run #6,Run #6,Run #7,Run #7,Run #8,Run #8,Run #9,Run #9,Run #10,Run #10
Time (s),Position (m),Time (s),Position (m),Time (s),Position (m),Time (s),Position (m),Time (s),Position (m),Time (s),Position (m),Time (s),Position (m),Time (s),Position (m),Time (s),Position (m),Time (s),Position (m)
7.63,0.4319,7.63,0.4962,7.63,0.4236,7.63,0.5219,7.63,0.487,7.63,0.5889,7.63,0.5131,7.63,0.5663,7.63,0.5195,7.63,0.5445
7.64,0.434,7.64,0.4978,7.64,0.4286,7.64,0.5235,7.64,0.4883,7.64,0.5905,7.64,0.5151,7.64,0.567,7.64,0.5217,7.64,0.546
7.65,0.4391,7.65,0.4994,7.65,0.4308,7.65,0.5282,7.65,0.4896,7.65,0.5919,7.65,0.5169,7.65,0.5676,7.65,0.5238,7.65,0.5473
7.66,0.4413,7.66,0.504,7.66,0.433,7.66,0.5298,7.66,0.491,7.66,0.5933,7.66,0.5186,7.66,0.568,7.66,0.5289,7.66,0.5486
7.67,0.4436,7.67,0.5057,7.67,0.4383,7.67,0.5315,7.67,0.4955,7.67,0.5946,7.67,0.5233,7.67,0.5684,7.67,0.5309,7.67,0.5498
7.68,0.449,7.68,0.5074,7.68,0.4407,7.68,0.5331,7.68,0.4971,7.68,0.5988,7.68,0.5248,7.68,0.5685,7.68,0.5329,7.68,0.554
7.69,0.4514,7.69,0.5091,7.69,0.4431,7.69,0.5348,7.69,0.4986,7.69,0.5999,7.69,0.5262,7.69,0.5686,7.69,0.5378,7.69,0.555
7.7,0.4538,7.7,0.5108,7.7,0.4486,7.7,0.5394,7.7,0.5003,7.7,0.601,7.7,0.5275,7.7,0.5685,7.7,0.5396,7.7,0.5559
7.71,0.4593,7.71,0.5155,7.71,0.4511,7.71,0.5409,7.71,0.5049,7.71,0.6019,7.71,0.5287,7.71,0.5668,7.71,0.5413,7.71,0.5567
7.72,0.4618,7.72,0.5172,7.72,0.4567,7.72,0.5425,7.72,0.5066,7.72,0.6027,7.72,0.5297,7.72,0.5658,7.72,0.5429,7.72,0.5575
7.73,0.4643,7.73,0.5189,7.73,0.4593,7.73,0.544,7.73,0.5084,7.73,0.6035,7.73,0.5306,7.73,0.565,7.73,0.5444,7.73,0.5581
7.74,0.4699,7.74,0.5206,7.74,0.4619,7.74,0.5455,7.74,0.5101,7.74,0.6041,7.74,0.5314,7.74,0.5645,7.74,0.5488,7.74,0.5586
7.75,0.4724,7.75,0.5252,7.75,0.4675,7.75,0.5499,7.75,0.5149,7.75,0.6046,7.75,0.5321,7.75,0.5635,7.75,0.5501,7.75,0.5591
7.76,0.4749,7.76,0.5268,7.76,0.4702,7.76,0.5513,7.76,0.5166,7.76,0.605,7.76,0.5326,7.76,0.5624,7.76,0.5514,7.76,0.5594
7.77,0.4804,7.77,0.5284,7.77,0.4728,7.77,0.5526,7.77,0.5184,7.77,0.6054,7.77,0.5329,7.77,0.5585,7.77,0.5524,7.77,0.5596
7.78,0.4829,7.78,0.53,7.78,0.4784,7.78,0.5539,7.78,0.5202,7.78,0.6056,7.78,0.5332,7.78,0.5574,7.78,0.5534,7.78,0.5597
7.79,0.4884,7.79,0.5345,7.79,0.481,7.79,0.5551,7.79,0.522,7.79,0.6057,7.79,0.5333,7.79,0.5563,7.79,0.5543,7.79,0.5597
7.8,0.4908,7.8,0.536,7.8,0.4835,7.8,0.5592,7.8,0.5267,7.8,0.6057,7.8,0.5333,7.8,0.555,7.8,0.558,7.8,0.5596
7.81,0.4932,7.81,0.5374,7.81,0.489,7.81,0.5603,7.81,0.5284,7.81,0.6055,7.81,0.5331,7.81,0.5506,7.81,0.5586,7.81,0.5594
7.82,0.4985,7.82,0.5388,7.82,0.4915,7.82,0.5613,7.82,0.5302,7.82,0.6053,7.82,0.5328,7.82,0.5492,7.82,0.5591,7.82,0.5561
7.83,0.5008,7.83,0.5401,7.83,0.4969,7.83,0.5622,7.83,0.5318,7.83,0.605,7.83,0.5324,7.83,0.5476,7.83,0.5595,7.83,0.5556
7.84,0.5029,7.84,0.5413,7.84,0.4992,7.84,0.5631,7.84,0.5365,7.84,0.6046,7.84,0.5318,7.84,0.546,7.84,0.5597,7.84,0.5551
7.85,0.508,7.85,0.5455,7.85,0.5015,7.85,0.5638,7.85,0.5381,7.85,0.604,7.85,0.5311,7.85,0.5413,7.85,0.5598,7.85,0.5545
7.86,0.5101,7.86,0.5466,7.86,0.5066,7.86,0.5645,7.86,0.5396,7.86,0.6034,7.86,0.5303,7.86,0.5395,7.86,0.5598,7.86,0.5538
7.87,0.512,7.87,0.5476,7.87,0.5087,7.87,0.5651,7.87,0.5411,7.87,0.6027,7.87,0.5293,7.87,0.5377,7.87,0.5596,7.87,0.553
7.88,0.5138,7.88,0.5485,7.88,0.5107,7.88,0.5656,7.88,0.5425,7.88,0.6018,7.88,0.5253,7.88,0.5328,7.88,0.5593,7.88,0.5521
7.89,0.5185,7.89,0.5494,7.89,0.5156,7.89,0.569,7.89,0.5469,7.89,0.6009,7.89,0.5241,7.89,0.5308,7.89,0.5589,7.89,0.5511
7.9,0.5202,7.9,0.5502,7.9,0.5174,7.9,0.5693,7.9,0.5482,7.9,0.5999,7.9,0.5228,7.9,0.5288,7.9,0.5584,7.9,0.547
7.91,0.5217,7.91,0.5509,7.91,0.519,7.91,0.5696,7.91,0.5495,7.91,0.5988,7.91,0.5214,7.91,0.5238,7.91,0.5577,7.91,0.5459
7.92,0.523,7.92,0.5515,7.92,0.5206,7.92,0.5697,7.92,0.5507,7.92,0.5977,7.92,0.5169,7.92,0.5217,7.92,0.557,7.92,0.5447
7.93,0.5273,7.93,0.552,7.93,0.522,7.93,0.5698,7.93,0.5517,7.93,0.5964,7.93,0.5153,7.93,0.5196,7.93,0.5531,7.93,0.5434
7.94,0.5284,7.94,0.5524,7.94,0.5263,7.94,0.5697,7.94,0.5528,7.94,0.5921,7.94,0.5136,7.94,0.5145,7.94,0.5521,7.94,0.5421
7.95,0.5294,7.95,0.5527,7.95,0.5275,7.95,0.5696,7.95,0.5537,7.95,0.5908,7.95,0.5118,7.95,0.5124,7.95,0.551,7.95,0.5376
7.96,0.5303,7.96,0.553,7.96,0.5285,7.96,0.5694,7.96,0.5545,7.96,0.5893,7.96,0.507,7.96,0.5103,7.96,0.5498,7.96,0.5362
7.97,0.5311,7.97,0.5531,7.97,0.5294,7.97,0.5691,7.97,0.5583,7.97,0.5878,7.97,0.505,7.97,0.5082,7.97,0.5485,7.97,0.5347
7.98,0.5317,7.98,0.5532,7.98,0.5302,7.98,0.5687,7.98,0.5589,7.98,0.5863,7.98,0.5031,7.98,0.5031,7.98,0.5471,7.98,0.5331
7.99,0.5321,7.99,0.5531,7.99,0.5308,7.99,0.5653,7.99,0.5595,7.99,0.5817,7.99,0.498,7.99,0.501,7.99,0.5426,7.99,0.5285
8,0.5324,8,0.553,8,0.5313,8,0.5647,8,0.56,8,0.5801,8,0.4959,8,0.4989,8,0.541,8,0.5269
8.01,0.5326,8.01,0.5528,8.01,0.5316,8.01,0.5641,8.01,0.5604,8.01,0.5785,8.01,0.4938,8.01,0.4939,8.01,0.5394,8.01,0.5252
8.02,0.5327,8.02,0.5525,8.02,0.5318,8.02,0.5634,8.02,0.5606,8.02,0.5768,8.02,0.4886,8.02,0.4919,8.02,0.5377,8.02,0.5235
8.03,0.5326,8.03,0.552,8.03,0.5318,8.03,0.5626,8.03,0.5608,8.03,0.5751,8.03,0.4864,8.03,0.4899,8.03,0.5359,8.03,0.5188
8.04,0.5323,8.04,0.5516,8.04,0.5317,8.04,0.5617,8.04,0.5609,8.04,0.5704,8.04,0.4842,8.04,0.488,8.04,0.5311,8.04,0.5171
8.05,0.5319,8.05,0.551,8.05,0.5315,8.05,0.5608,8.05,0.5609,8.05,0.5686,8.05,0.4789,8.05,0.4832,8.05,0.5292,8.05,0.5154
8.06,0.5314,8.06,0.5503,8.06,0.5311,8.06,0.5598,8.06,0.5608,8.06,0.5669,8.06,0.4767,8.06,0.4814,8.06,0.5272,8.06,0.5136
8.07,0.5308,8.07,0.5496,8.07,0.5305,8.07,0.5588,8.07,0.5606,8.07,0.5652,8.07,0.4744,8.07,0.4797,8.07,0.5252,8.07,0.5089
8.08,0.53,8.08,0.5488,8.08,0.5298,8.08,0.5577,8.08,0.5603,8.08,0.5605,8.08,0.4692,8.08,0.4781,8.08,0.5202,8.08,0.5072
8.09,0.5291,8.09,0.5449,8.09,0.529,8.09,0.5535,8.09,0.5599,8.09,0.5588,8.09,0.467,8.09,0.4765,8.09,0.5182,8.09,0.5056
8.1,0.5281,8.1,0.5439,8.1,0.5281,8.1,0.5523,8.1,0.5565,8.1,0.5571,8.1,0.4648,8.1,0.4751,8.1,0.5161,8.1,0.5039
8.11,0.5269,8.11,0.5429,8.11,0.527,8.11,0.5511,8.11,0.5559,8.11,0.5554,8.11,0.4596,8.11,0.4737,8.11,0.5111,8.11,0.5023
8.12,0.5226,8.12,0.5418,8.12,0.5228,8.12,0.5498,8.12,0.5553,8.12,0.5508,8.12,0.4575,8.12,0.4694,8.12,0.509,8.12,0.4977
8.13,0.5213,8.13,0.5407,8.13,0.5215,8.13,0.5484,8.13,0.5545,8.13,0.5492,8.13,0.4554,8.13,0.4682,8.13,0.5069,8.13,0.4961
8.14,0.5198,8.14,0.5395,8.14,0.5201,8.14,0.5471,8.14,0.5537,8.14,0.5477,8.14,0.4533,8.14,0.4671,8.14,0.5049,8.14,0.4946
8.15,0.5182,8.15,0.5352,8.15,0.5185,8.15,0.5427,8.15,0.5528,8.15,0.5462,8.15,0.4484,8.15,0.4662,8.15,0.4999,8.15,0.4932
8.16,0.5165,8.16,0.5339,8.16,0.5169,8.16,0.5413,8.16,0.5518,8.16,0.5447,8.16,0.4464,8.16,0.4653,8.16,0.4978,8.16,0.4918
8.17,0.5118,8.17,0.5326,8.17,0.5121,8.17,0.5399,8.17,0.5508,8.17,0.5403,8.17,0.4446,8.17,0.4645,8.17,0.4959,8.17,0.4904
8.18,0.5099,8.18,0.5312,8.18,0.5103,8.18,0.5385,8.18,0.5467,8.18,0.539,8.18,0.4428,8.18,0.4639,8.18,0.4939,8.18,0.4861
8.19,0.508,8.19,0.5298,8.19,0.5083,8.19,0.537,8.19,0.5455,8.19,0.5378,8.19,0.4382,8.19,0.4634,8.19,0.489,8.19,0.4849
8.2,0.506,8.2,0.5253,8.2,0.5033,8.2,0.5356,8.2,0.5443,8.2,0.5366,8.2,0.4366,8.2,0.4629,8.2,0.4872,8.2,0.4838
8.21,0.5009,8.21,0.5239,8.21,0.5012,8.21,0.5312,8.21,0.543,8.21,0.5355,8.21,0.4351,8.21,0.4626,8.21,0.4854,8.21,0.4827
8.22,0.4988,8.22,0.5224,8.22,0.4991,8.22,0.5298,8.22,0.5417,8.22,0.5344,8.22,0.4336,8.22,0.4625,8.22,0.4807,8.22,0.4817
8.23,0.4967,8.23,0.5209,8.23,0.4969,8.23,0.5284,8.23,0.5403,8.23,0.5305,8.23,0.4323,8.23,0.4624,8.23,0.479,8.23,0.4808
8.24,0.4915,8.24,0.5194,8.24,0.4916,8.24,0.527,8.24,0.5359,8.24,0.5296,8.24,0.4311,8.24,0.4654,8.24,0.4774,8.24,0.48
8.25,0.4892,8.25,0.5149,8.25,0.4893,8.25,0.5256,8.25,0.5344,8.25,0.5288,8.25,0.4271,8.25,0.4656,8.25,0.4759,8.25,0.4793
8.26,0.487,8.26,0.5134,8.26,0.487,8.26,0.5243,8.26,0.5329,8.26,0.5281,8.26,0.4261,8.26,0.4659,8.26,0.4745,8.26,0.4786
8.27,0.4817,8.27,0.5119,8.27,0.4817,8.27,0.52,8.27,0.5314,8.27,0.5275,8.27,0.4252,8.27,0.4663,8.27,0.4702,8.27,0.4781
8.28,0.4794,8.28,0.5105,8.28,0.4793,8.28,0.5187,8.28,0.5299,8.28,0.527,8.28,0.4245,8.28,0.4668,8.28,0.4689,8.28,0.4776
8.29,0.4772,8.29,0.509,8.29,0.4739,8.29,0.5175,8.29,0.5253,8.29,0.5266,8.29,0.4239,8.29,0.4674,8.29,0.4678,8.29,0.4773
8.3,0.4719,8.3,0.5046,8.3,0.4715,8.3,0.5163,8.3,0.5238,8.3,0.5263,8.3,0.4234,8.3,0.4682,8.3,0.4668,8.3,0.477
8.31,0.4696,8.31,0.5032,8.31,0.4691,8.31,0.5152,8.31,0.5222,8.31,0.5261,8.31,0.423,8.31,0.472,8.31,0.4658,8.31,0.4768
8.32,0.4674,8.32,0.5018,8.32,0.4638,8.32,0.5142,8.32,0.5207,8.32,0.5259,8.32,0.4227,8.32,0.4729,8.32,0.465,8.32,0.4767
8.33,0.4652,8.33,0.5005,8.33,0.4614,8.33,0.5101,8.33,0.5191,8.33,0.5259,8.33,0.4226,8.33,0.474,8.33,0.4643,8.33,0.4767
8.34,0.4601,8.34,0.4992,8.34,0.4591,8.34,0.5092,8.34,0.5146,8.34,0.526,8.34,0.4226,8.34,0.4751,8.34,0.4607,8.34,0.4768
8.35,0.4579,8.35,0.4949,8.35,0.4538,8.35,0.5083,8.35,0.5131,8.35,0.5261,8.35,0.4227,8.35,0.4793,8.35,0.4602,8.35,0.477
8.36,0.4559,8.36,0.4938,8.36,0.4516,8.36,0.5075,8.36,0.5116,8.36,0.5264,8.36,0.423,8.36,0.4806,8.36,0.4598,8.36,0.4773
8.37,0.4509,8.37,0.4926,8.37,0.4494,8.37,0.5067,8.37,0.5101,8.37,0.5267,8.37,0.4263,8.37,0.482,8.37,0.4596,8.37,0.4777
8.38,0.4489,8.38,0.4915,8.38,0.4443,8.38,0.506,8.38,0.5087,8.38,0.5272,8.38,0.4268,8.38,0.4835,8.38,0.4594,8.38,0.4782
8.39,0.4471,8.39,0.4905,8.39,0.4423,8.39,0.5054,8.39,0.5042,8.39,0.5277,8.39,0.4274,8.39,0.488,8.39,0.4594,8.39,0.4817
8.4,0.4423,8.4,0.4896,8.4,0.4403,8.4,0.5049,8.4,0.5029,8.4,0.5283,8.4,0.4281,8.4,0.4897,8.4,0.4595,8.4,0.4824
8.41,0.4406,8.41,0.4887,8.41,0.4384,8.41,0.5044,8.41,0.5016,8.41,0.529,8.41,0.429,8.41,0.4913,8.41,0.4597,8.41,0.4831
8.42,0.4389,8.42,0.4879,8.42,0.4336,8.42,0.5041,8.42,0.5003,8.42,0.5298,8.42,0.4299,8.42,0.493,8.42,0.46,8.42,0.4839
8.43,0.4374,8.43,0.4841,8.43,0.4319,8.43,0.5038,8.43,0.4991,8.43,0.5307,8.43,0.434,8.43,0.4978,8.43,0.4604,8.43,0.4848
8.44,0.436,8.44,0.4834,8.44,0.4302,8.44,0.5035,8.44,0.4979,8.44,0.5316,8.44,0.4351,8.44,0.4996,8.44,0.461,8.44,0.4858
8.45,0.4317,8.45,0.4828,8.45,0.4287,8.45,0.5034,8.45,0.4968,8.45,0.5357,8.45,0.4364,8.45,0.5015,8.45,0.4616,8.45,0.4868
8.46,0.4305,8.46,0.4823,8.46,0.4243,8.46,0.5033,8.46,0.4928,8.46,0.5368,8.46,0.4377,8.46,0.5064,8.46,0.4654,8.46,0.4909
8.47,0.4294,8.47,0.4819,8.47,0.423,8.47,0.5034,8.47,0.4919,8.47,0.5379,8.47,0.4391,8.47,0.5083,8.47,0.4662,8.47,0.4921
8.48,0.4284,8.48,0.4816,8.48,0.4219,8.48,0.5035,8.48,0.491,8.48,0.5391,8.48,0.4437,8.48,0.5102,8.48,0.4672,8.48,0.4933
8.49,0.4276,8.49,0.4813,8.49,0.4208,8.49,0.5036,8.49,0.4902,8.49,0.5404,8.49,0.4453,8.49,0.5122,8.49,0.4683,8.49,0.4946
8.5,0.4268,8.5,0.4811,8.5,0.4199,8.5,0.5039,8.5,0.4894,8.5,0.5417,8.5,0.4469,8.5,0.5171,8.5,0.4694,8.5,0.4959
8.51,0.4232,8.51,0.481,8.51,0.4191,8.51,0.5042,8.51,0.4888,8.51,0.5431,8.51,0.4517,8.51,0.5191,8.51,0.4706,8.51,0.5003
8.52,0.4227,8.52,0.481,8.52,0.4184,8.52,0.5046,8.52,0.4882,8.52,0.5475,8.52,0.4535,8.52,0.521,8.52,0.472,8.52,0.5017
8.53,0.4224,8.53,0.481,8.53,0.4178,8.53,0.5051,8.53,0.4877,8.53,0.549,8.53,0.4553,8.53,0.5229,8.53,0.4764,8.53,0.5032
8.54,0.4222,8.54,0.4812,8.54,0.4174,8.54,0.5057,8.54,0.4873,8.54,0.5504,8.54,0.4572,8.54,0.5278,8.54,0.4778,8.54,0.5047
8.55,0.4221,8.55,0.4814,8.55,0.4171,8.55,0.5063,8.55,0.487,8.55,0.5519,8.55,0.4622,8.55,0.5297,8.55,0.4794,8.55,0.5062
8.56,0.4221,8.56,0.4817,8.56,0.414,8.56,0.507,8.56,0.4867,8.56,0.5535,8.56,0.4642,8.56,0.5315,8.56,0.481,8.56,0.5107
8.57,0.4222,8.57,0.4821,8.57,0.414,8.57,0.5078,8.57,0.4866,8.57,0.558,8.57,0.4662,8.57,0.5334,8.57,0.4827,8.57,0.5122
8.58,0.4225,8.58,0.4826,8.58,0.4171,8.58,0.5086,8.58,0.4865,8.58,0.5596,8.58,0.4712,8.58,0.5351,8.58,0.4874,8.58,0.5138
8.59,0.4229,8.59,0.4861,8.59,0.4173,8.59,0.5095,8.59,0.4865,8.59,0.5612,8.59,0.4733,8.59,0.5398,8.59,0.4891,8.59,0.5154
8.6,0.4235,8.6,0.4868,8.6,0.4177,8.6,0.5104,8.6,0.4866,8.6,0.5627,8.6,0.4754,8.6,0.5415,8.6,0.4909,8.6,0.5169
8.61,0.4241,8.61,0.4875,8.61,0.4182,8.61,0.5114,8.61,0.4868,8.61,0.5643,8.61,0.4774,8.61,0.5431,8.61,0.4928,8.61,0.5215
8.62,0.4279,8.62,0.4882,8.62,0.4188,8.62,0.5155,8.62,0.4871,8.62,0.5688,8.62,0.4825,8.62,0.5446,8.62,0.4946,8.62,0.523
8.63,0.4288,8.63,0.489,8.63,0.4196,8.63,0.5165,8.63,0.4874,8.63,0.5704,8.63,0.4845,8.63,0.5461,8.63,0.4995,8.63,0.5245
8.64,0.4298,8.64,0.4899,8.64,0.4205,8.64,0.5177,8.64,0.4879,8.64,0.5719,8.64,0.4866,8.64,0.5475,8.64,0.5014,8.64,0.5261
8.65,0.4309,8.65,0.4909,8.65,0.4215,8.65,0.5188,8.65,0.4884,8.65,0.5734,8.65,0.4916,8.65,0.5488,8.65,0.5033,8.65,0.5275
8.66,0.4321,8.66,0.4949,8.66,0.4226,8.66,0.5201,8.66,0.489,8.66,0.5749,8.66,0.4935,8.66,0.553,8.66,0.5082,8.66,0.532
8.67,0.4334,8.67,0.496,8.67,0.4268,8.67,0.5213,8.67,0.4897,8.67,0.5793,8.67,0.4955,8.67,0.5541,8.67,0.5101,8.67,0.5334
8.68,0.4349,8.68,0.4971,8.68,0.4282,8.68,0.5225,8.68,0.4934,8.68,0.5807,8.68,0.4974,8.68,0.5552,8.68,0.512,8.68,0.5348
8.69,0.4394,8.69,0.4982,8.69,0.4296,8.69,0.5268,8.69,0.4942,8.69,0.582,8.69,0.5022,8.69,0.5561,8.69,0.5139,8.69,0.5361
8.7,0.441,8.7,0.4994,8.7,0.4312,8.7,0.5281,8.7,0.4951,8.7,0.5833,8.7,0.504,8.7,0.557,8.7,0.5187,8.7,0.5374
8.71,0.4426,8.71,0.5007,8.71,0.4328,8.71,0.5294,8.71,0.496,8.71,0.5845,8.71,0.5057,8.71,0.5578,8.71,0.5205,8.71,0.5386
8.72,0.4444,8.72,0.505,8.72,0.4375,8.72,0.5307,8.72,0.497,8.72,0.5857,8.72,0.5074,8.72,0.5584,8.72,0.5223,8.72,0.5398
8.73,0.4492,8.73,0.5063,8.73,0.4393,8.73,0.5321,8.73,0.4981,8.73,0.5898,8.73,0.509,8.73,0.559,8.73,0.524,8.73,0.5409
8.74,0.4511,8.74,0.5076,8.74,0.4412,8.74,0.5334,8.74,0.4992,8.74,0.5909,8.74,0.5135,8.74,0.5594,8.74,0.5257,8.74,0.545
8.75,0.453,8.75,0.5089,8.75,0.4431,8.75,0.5347,8.75,0.5034,8.75,0.5919,8.75,0.5149,8.75,0.5598,8.75,0.5304,8.75,0.546
8.76,0.455,8.76,0.5103,8.76,0.4481,8.76,0.539,8.76,0.5046,8.76,0.5928,8.76,0.5162,8.76,0.56,8.76,0.5319,8.76,0.5469
8.77,0.46,8.77,0.5147,8.77,0.4501,8.77,0.5403,8.77,0.5058,8.77,0.5937,8.77,0.5175,8.77,0.5601,8.77,0.5334,8.77,0.5477
8.78,0.4621,8.78,0.5161,8.78,0.4522,8.78,0.5415,8.78,0.5071,8.78,0.5944,8.78,0.5186,8.78,0.5572,8.78,0.5349,8.78,0.5485
8.79,0.4642,8.79,0.5174,8.79,0.4574,8.79,0.5428,8.79,0.5085,8.79,0.5951,8.79,0.5197,8.79,0.5571,8.79,0.5362,8.79,0.5492
8.8,0.4693,8.8,0.5188,8.8,0.4595,8.8,0.544,8.8,0.5098,8.8,0.5957,8.8,0.5206,8.8,0.5569,8.8,0.5405,8.8,0.5498
8.81,0.4714,8.81,0.5202,8.81,0.4617,8.81,0.5452,8.81,0.5142,8.81,0.5993,8.81,0.5215,8.81,0.5566,8.81,0.5417,8.81,0.5503
8.82,0.4735,8.82,0.5246,8.82,0.4669,8.82,0.5493,8.82,0.5156,8.82,0.5997,8.82,0.5222,8.82,0.5562,8.82,0.5429,8.82,0.5508
8.83,0.4757,8.83,0.5259,8.83,0.4691,8.83,0.5504,8.83,0.517,8.83,0.6001,8.83,0.5229,8.83,0.5558,8.83,0.5439,8.83,0.5511
8.84,0.4808,8.84,0.5272,8.84,0.4713,8.84,0.5515,8.84,0.5184,8.84,0.6003,8.84,0.5233,8.84,0.5552,8.84,0.5448,8.84,0.5514
8.85,0.4829,8.85,0.5285,8.85,0.4736,8.85,0.5525,8.85,0.5198,8.85,0.6005,8.85,0.5238,8.85,0.5515,8.85,0.5457,8.85,0.5516
8.86,0.485,8.86,0.5298,8.86,0.4788,8.86,0.5535,8.86,0.5212,8.86,0.6006,8.86,0.5241,8.86,0.5507,8.86,0.5464,8.86,0.5517
8.87,0.49,8.87,0.531,8.87,0.4809,8.87,0.5545,8.87,0.5256,8.87,0.6006,8.87,0.5243,8.87,0.5498,8.87,0.547,8.87,0.5517
8.88,0.492,8.88,0.5352,8.88,0.4831,8.88,0.5553,8.88,0.527,8.88,0.6006,8.88,0.5244,8.88,0.5489,8.88,0.5476,8.88,0.5517
8.89,0.494,8.89,0.5364,8.89,0.4882,8.89,0.5561,8.89,0.5284,8.89,0.6004,8.89,0.5243,8.89,0.5479,8.89,0.548,8.89,0.5515
8.9,0.4989,8.9,0.5375,8.9,0.4903,8.9,0.5569,8.9,0.5298,8.9,0.6002,8.9,0.5242,8.9,0.5467,8.9,0.5484,8.9,0.5483
8.91,0.5008,8.91,0.5386,8.91,0.4923,8.91,0.5576,8.91,0.5311,8.91,0.5998,8.91,0.5239,8.91,0.5425,8.91,0.5486,8.91,0.548
8.92,0.5026,8.92,0.5396,8.92,0.4973,8.92,0.5597,8.92,0.5324,8.92,0.5994,8.92,0.5236,8.92,0.5413,8.92,0.5487,8.92,0.5476
8.93,0.5044,8.93,0.5406,8.93,0.4992,8.93,0.5618,8.93,0.5337,8.93,0.5989,8.93,0.5231,8.93,0.54,8.93,0.5487,8.93,0.5471
8.94,0.509,8.94,0.5415,8.94,0.5011,8.94,0.5623,8.94,0.5379,8.94,0.5954,8.94,0.5225,8.94,0.5386,8.94,0.5486,8.94,0.5466
8.95,0.5106,8.95,0.5423,8.95,0.5028,8.95,0.5627,8.95,0.5391,8.95,0.5947,8.95,0.5218,8.95,0.5341,8.95,0.5484,8.95,0.546
8.96,0.5121,8.96,0.5461,8.96,0.5075,8.96,0.5631,8.96,0.5403,8.96,0.594,8.96,0.5192,8.96,0.5326,8.96,0.5481,8.96,0.5453
8.97,0.5136,8.97,0.5468,8.97,0.5091,8.97,0.5633,8.97,0.5414,8.97,0.5932,8.97,0.5171,8.97,0.5311,8.97,0.5477,8.97,0.5445
8.98,0.5149,8.98,0.5474,8.98,0.5107,8.98,0.5636,8.98,0.5425,8.98,0.5924,8.98,0.5161,8.98,0.5295,8.98,0.5472,8.98,0.5437
8.99,0.5191,8.99,0.548,8.99,0.5121,8.99,0.5637,8.99,0.5435,8.99,0.5915,8.99,0.5151,8.99,0.5248,8.99,0.5466,8.99,0.5398
9,0.5203,9,0.5485,9,0.5164,9,0.5638,9,0.5444,9,0.5905,9,0.5139,9,0.5232,9,0.5459,9,0.5388
9.01,0.5213,9.01,0.549,9.01,0.5176,9.01,0.5638,9.01,0.5453,9.01,0.5894,9.01,0.5096,9.01,0.5215,9.01,0.5452,9.01,0.5378
9.02,0.5222,9.02,0.5493,9.02,0.5188,9.02,0.5637,9.02,0.5492,9.02,0.5884,9.02,0.5083,9.02,0.5198,9.02,0.5443,9.02,0.5368
9.03,0.523,9.03,0.5496,9.03,0.5198,9.03,0.5636,9.03,0.5499,9.03,0.5872,9.03,0.5069,9.03,0.5151,9.03,0.5433,9.03,0.5357
9.04,0.5237,9.04,0.5498,9.04,0.5207,9.04,0.5633,9.04,0.5506,9.04,0.583,9.04,0.5055,9.04,0.5134,9.04,0.5423,9.04,0.5345
9.05,0.5243,9.05,0.55,9.05,0.5214,9.05,0.5631,9.05,0.5512,9.05,0.5818,9.05,0.5009,9.05,0.5116,9.05,0.5412,9.05,0.5303
9.06,0.5278,9.06,0.55,9.06,0.5221,9.06,0.5627,9.06,0.5518,9.06,0.5806,9.06,0.4993,9.06,0.5099,9.06,0.54,9.06,0.5291
9.07,0.5281,9.07,0.55,9.07,0.5226,9.07,0.5623,9.07,0.5523,9.07,0.5793,9.07,0.4977,9.07,0.5082,9.07,0.5387,9.07,0.5278
9.08,0.5284,9.08,0.5499,9.08,0.5231,9.08,0.5598,9.08,0.5527,9.08,0.5779,9.08,0.496,9.08,0.5035,9.08,0.5374,9.08,0.5265
9.09,0.5285,9.09,0.5498,9.09,0.5234,9.09,0.5583,9.09,0.553,9.09,0.5766,9.09,0.4913,9.09,0.5019,9.09,0.533,9.09,0.5252
9.1,0.5285,9.1,0.5495,9.1,0.5235,9.1,0.5577,9.1,0.5532,9.1,0.5722,9.1,0.4895,9.1,0.5002,9.1,0.5315,9.1,0.5238
9.11,0.5284,9.11,0.5492,9.11,0.5236,9.11,0.557,9.11,0.5534,9.11,0.5709,9.11,0.4877,9.11,0.4986,9.11,0.53,9.11,0.5195
9.12,0.5282,9.12,0.5458,9.12,0.5235,9.12,0.5563,9.12,0.5535,9.12,0.5695,9.12,0.4859,9.12,0.497,9.12,0.5285,9.12,0.5181
9.13,0.5278,9.13,0.5454,9.13,0.5233,9.13,0.5556,9.13,0.5535,9.13,0.5681,9.13,0.4811,9.13,0.4955,9.13,0.5269,9.13,0.5167
9.14,0.5274,9.14,0.5449,9.14,0.523,9.14,0.5547,9.14,0.5535,9.14,0.5667,9.14,0.4792,9.14,0.491,9.14,0.5222,9.14,0.5154
9.15,0.5268,9.15,0.5443,9.15,0.5226,9.15,0.5539,9.15,0.5533,9.15,0.5653,9.15,0.4774,9.15,0.4896,9.15,0.5206,9.15,0.514
9.16,0.5231,9.16,0.5437,9.16,0.522,9.16,0.553,9.16,0.5531,9.16,0.564,9.16,0.4755,9.16,0.4882,9.16,0.5189,9.16,0.5126
9.17,0.5223,9.17,0.543,9.17,0.5214,9.17,0.552,9.17,0.5529,9.17,0.5596,9.17,0.4707,9.17,0.4869,9.17,0.5172,9.17,0.5113
